301925748,Input LDS.Datos Buro.TipoSIC[1],1,0
301925966,Input LDS.Datos Buro.TipoSIC[1],1,0
301926295,Input LDS.Datos Buro.TipoSIC[1],1,0
301927219,Input LDS.Datos Buro.TipoSIC[1],1,0
301927574,Input LDS.Datos Buro.TipoSIC[1],1,0
301927675,Input LDS.Datos Buro.TipoSIC[1],1,0
301927691,Input LDS.Datos Buro.TipoSIC[1],1,0
301833950,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301863065,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],MX,Null
301895057,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301895746,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],MX,Null
301895901,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301895901,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301897402,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301899720,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301900029,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301900537,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301902563,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],MX,Null
301903152,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],MX,Null
301903555,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301908989,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301910845,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],MX,Null
301911990,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301914147,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],MX,Null
301914740,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],MX,Null
301915150,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301920599,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301922798,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301924481,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301927736,Input LDS.Datos Buro.Empleo_ClaveMonedaSalario[1],0,MX
301863942,Auxiliar LDS.Cuenta.MOP 5 Historico,0,1
301895266,Auxiliar LDS.Cuenta.MOP 5 Historico,0,1
301900433,Auxiliar LDS.Cuenta.MOP 5 Historico,1,0
301902263,Auxiliar LDS.Cuenta.MOP 5 Historico,0,1
301906451,Auxiliar LDS.Cuenta.MOP 5 Historico,1,0
301910774,Auxiliar LDS.Cuenta.MOP 5 Historico,1,0
301914147,Auxiliar LDS.Cuenta.MOP 5 Historico,0,1
301918263,Auxiliar LDS.Cuenta.MOP 5 Historico,0,1
301918636,Auxiliar LDS.Cuenta.MOP 5 Historico,0,1
301919664,Auxiliar LDS.Cuenta.MOP 5 Historico,0,1
301919861,Auxiliar LDS.Cuenta.MOP 5 Historico,1,0
301921258,Auxiliar LDS.Cuenta.MOP 5 Historico,1,0
301926893,Auxiliar LDS.Cuenta.MOP 5 Historico,0,1
301855625,Auxiliar LDS.Cuenta.ScoreBuro_CONC_SIS,22000,Null
301911615,Auxiliar LDS.Cuenta.ScoreBuro_CONC_SIS,17200,Null
301855625,Auxiliar LDS.Cuenta.ScoreBuro_DISPU_SIS,6516,Null
301856215,Auxiliar LDS.Cuenta.ScoreBuro_DISPU_SIS,24979,27455
301898931,Auxiliar LDS.Cuenta.ScoreBuro_DISPU_SIS,28127,29562
301903604,Auxiliar LDS.Cuenta.ScoreBuro_DISPU_SIS,7044,14088
301911615,Auxiliar LDS.Cuenta.ScoreBuro_DISPU_SIS,17200,Null
301911990,Auxiliar LDS.Cuenta.ScoreBuro_DISPU_SIS,578,672
301913289,Auxiliar LDS.Cuenta.ScoreBuro_DISPU_SIS,77713,81934
301917939,Auxiliar LDS.Cuenta.ScoreBuro_DISPU_SIS,210600,421200
301920043,Auxiliar LDS.Cuenta.ScoreBuro_DISPU_SIS,130846,254050
301924860,Auxiliar LDS.Cuenta.ScoreBuro_DISPU_SIS,19232,19558
301896076,Input LDS.Datos Cliente Existente.EmpleadoNombreEmpresa,005-TIENDAS SORIANA SA DE CV,Null
301921714,Input LDS.Datos Cliente Existente.EmpleadoNombreEmpresa,000-TIENDAS SORIANA SA DE CV,Null
301926149,Input LDS.Datos Cliente Existente.EmpleadoNombreEmpresa,000-TIENDAS SORIANA SA DE CV,Null
301900459,Auxiliar LDS.Cuenta.MOP_Actual,0,1
301914647,Auxiliar LDS.Cuenta.MOP_Actual,0,1
301916201,Auxiliar LDS.Cuenta.MOP_Actual,0,1
301921714,Auxiliar LDS.Cuenta.MOP_Actual,0,1
301927995,Auxiliar LDS.Cuenta.MOP_Actual,0,1
301855625,Auxiliar LDS.Cupo.CupoMaximo2,11250,7500
301900201,Auxiliar LDS.Cupo.CupoMaximo2,12000,8000
301912723,Auxiliar LDS.Cupo.CupoMaximo2,3085.5,4628.25
301916610,Auxiliar LDS.Cupo.CupoMaximo2,9000,4500
301831772,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301847883,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301859965,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301861985,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301865071,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301895266,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,2,9
301895746,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301895861,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301896374,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301896875,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301897009,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301897402,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,9
301897548,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301897840,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301898544,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301899242,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301899709,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301899720,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301899731,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301899994,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301900080,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301900201,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301900433,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301900459,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,2
301900537,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301900748,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301901223,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301901851,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301901914,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301902029,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301902263,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,2,9
301902368,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,3
301902563,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,7,9
301902564,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301902575,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301903152,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301903565,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301905082,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301906204,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301906224,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301906554,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301906691,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301906698,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,7,9
301906832,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301907756,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,9
301911287,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301911507,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301911928,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301912378,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301912723,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301913289,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301913461,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301913549,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,2
301913838,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301913935,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,6,9
301914147,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301914647,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,2
301914980,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301916201,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,2
301916610,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301917035,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301918183,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301918534,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301918636,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,5,9
301919664,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,3,9
301920034,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301920043,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,37,13
301920596,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301920674,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,2,9
301921205,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301921258,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301921286,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301921306,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301921514,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
301921606,Auxiliar LDS.Cuenta.ScoreBuro_PEOR_MOP_24M_MORAS,0,1
